timestamp,lat,long
2022-12-06T11:49:18.301Z,51.4458559,7.2641106
2022-12-06T11:49:20.301Z,51.4458559,7.2641106
2022-12-06T11:49:22.301Z,51.4458382,7.264028
2022-12-06T11:49:24.301Z,51.4458382,7.264028
2022-12-06T11:49:26.301Z,51.4458382,7.264028
2022-12-06T11:49:28.301Z,51.4458132,7.2639434
2022-12-06T11:49:30.301Z,51.4458132,7.2639434
2022-12-06T11:49:32.301Z,51.4458132,7.2639434
2022-12-06T11:49:34.301Z,51.4457604,7.2638999
2022-12-06T11:49:36.301Z,51.4457604,7.2638999
2022-12-06T11:49:38.301Z,51.4457474,7.2638924
2022-12-06T11:49:40.301Z,51.4457474,7.2638924
2022-12-06T11:49:42.300Z,51.4457474,7.2638924
2022-12-06T11:49:44.301Z,51.4456764,7.2637495
2022-12-06T11:49:46.301Z,51.4456764,7.2637495
2022-12-06T11:49:48.301Z,51.4456314,7.2636447
2022-12-06T11:49:50.301Z,51.4456314,7.2636447
2022-12-06T11:49:52.301Z,51.4456314,7.2636447
2022-12-06T11:49:54.301Z,51.4455943,7.2634073
2022-12-06T11:49:56.301Z,51.4455943,7.2634073
2022-12-06T11:49:58.301Z,51.4455817,7.2633235
2022-12-06T11:50:00.301Z,51.4455817,7.2633235
2022-12-06T11:50:02.301Z,51.4455817,7.2633235
2022-12-06T11:50:04.301Z,51.4455445,7.2631349
2022-12-06T11:50:06.300Z,51.4455445,7.2631349
2022-12-06T11:50:08.301Z,51.4455283,7.26303
2022-12-06T11:50:10.301Z,51.4455283,7.26303
2022-12-06T11:50:12.299Z,51.4455283,7.26303
2022-12-06T11:50:14.301Z,51.4454655,7.2628973
2022-12-06T11:50:16.301Z,51.4454655,7.2628973
2022-12-06T11:50:18.299Z,51.4454408,7.2628556
2022-12-06T11:50:20.299Z,51.4454408,7.2628556
2022-12-06T11:50:22.301Z,51.4454408,7.2628556
2022-12-06T11:50:24.299Z,51.4454829,7.2627309
2022-12-06T11:50:26.300Z,51.4454829,7.2627309
2022-12-06T11:50:28.301Z,51.4455085,7.2626946
2022-12-06T11:50:30.301Z,51.4455085,7.2626946
2022-12-06T11:50:32.301Z,51.4455085,7.2626946
2022-12-06T11:50:34.301Z,51.4455816,7.2625795
2022-12-06T11:50:36.301Z,51.4455816,7.2625795
2022-12-06T11:50:38.301Z,51.4456068,7.2625542
2022-12-06T11:50:40.300Z,51.4456068,7.2625542
2022-12-06T11:50:42.301Z,51.4456068,7.2625542
2022-12-06T11:50:44.301Z,51.4456555,7.2625188
2022-12-06T11:50:46.300Z,51.4456555,7.2625188
2022-12-06T11:50:48.299Z,51.4456569,7.2625099
2022-12-06T11:50:50.301Z,51.4456569,7.2625099
2022-12-06T11:50:52.301Z,51.4456569,7.2625099
2022-12-06T11:50:54.300Z,51.4456592,7.2625461
2022-12-06T11:50:56.301Z,51.4456592,7.2625461
2022-12-06T11:50:58.301Z,51.4456592,7.2625461
2022-12-06T11:51:00.301Z,51.4456687,7.262817
2022-12-06T11:51:02.301Z,51.4456687,7.262817
2022-12-06T11:51:04.301Z,51.4456687,7.262817
2022-12-06T11:51:06.301Z,51.4456616,7.2628073
2022-12-06T11:51:08.301Z,51.4456616,7.2628073
2022-12-06T11:51:10.301Z,51.4456616,7.2628073
2022-12-06T11:51:12.301Z,51.4457284,7.2629302
2022-12-06T11:51:14.301Z,51.4457284,7.2629302
2022-12-06T11:51:16.301Z,51.4457284,7.2629302
2022-12-06T11:51:18.300Z,51.4457896,7.2630774
2022-12-06T11:51:20.301Z,51.4457896,7.2630774
2022-12-06T11:51:22.301Z,51.4457896,7.2630774
2022-12-06T11:51:24.301Z,51.4458138,7.2631286
2022-12-06T11:51:26.301Z,51.4458138,7.2631286
2022-12-06T11:51:28.301Z,51.4458138,7.2631286
